年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,建築物電力系統裝修人員(含水電工),廢棄物清除業,— ,— ,— ,— 
2019,電力機械裝修人員,廢棄物清除業,… ,… ,… ,… 
2019,電力線路裝修人員,廢棄物清除業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,廢棄物清除業,— ,— ,— ,— 
2019,消毒及除蟲有關工作人員,廢棄物清除業,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),廢棄物清除業,… ,… ,… ,… 
2019,塑膠製品機械操作人員,廢棄物清除業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,廢棄物清除業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,廢棄物清除業,776,29131,27953,1178
2019,大客、貨車駕駛人員,廢棄物清除業,2075,34899,33148,1751
2019,推土、吊車、起重機等移運設備操作人員,廢棄物清除業,230,43079,40426,2653
2019,基層技術工及勞力工,廢棄物清除業,5102,24050,23425,625
2019,清潔及家事工作人員(含建築清潔工),廢棄物清除業,1409,23719,22997,722
2019,勞力工,廢棄物清除業,563,24858,22892,1966
2019,廢棄物收集工及回收資源分類工,廢棄物清除業,3130,24052,23713,339
2019,抄表員及自動販賣機收款員,廢棄物清除業,— ,— ,— ,— 
2019,主管及監督人員,廢棄物處理業,284,88848,66591,22257
2019,高階主管(總經理及總執行長),廢棄物處理業,16,180540,161206,19334
2019,中階主管(經理),廢棄物處理業,45,121105,88650,32455
2019,監督人員(含現場及辦公室主任、科/股長),廢棄物處理業,223,75761,55352,20409
2019,專業人員,廢棄物處理業,271,103718,48600,55118
2019,品管工程師,廢棄物處理業,— ,— ,— ,— 
2019,工管及生管工程師,廢棄物處理業,6,48143,46909,1234
2019,土木及水利工程師,廢棄物處理業,… ,… ,… ,… 
2019,環境工程師,廢棄物處理業,83,202720,44635,158085
2019,機械工程師(含造船、輪機、鑄造),廢棄物處理業,46,64955,52404,12551
2019,化工工程師,廢棄物處理業,… ,… ,… ,… 
2019,電機工程師,廢棄物處理業,14,62053,48408,13645
2019,護理人員,廢棄物處理業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),廢棄物處理業,67,62550,48546,14004
2019,專案管理師(含經營管理顧問),廢棄物處理業,8,53994,53994,— 
2019,稽核人員,廢棄物處理業,— ,— ,— ,— 
2019,人力資源管理師,廢棄物處理業,… ,… ,… ,… 
