年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專業人員,飲料及菸草製造業,759,68426,56351,12075
2019,農、林、漁、牧業專業人員,飲料及菸草製造業,— ,— ,— ,— 
2019,品管工程師,飲料及菸草製造業,50,66693,57383,9310
2019,工管及生管工程師,飲料及菸草製造業,77,88898,62982,25916
2019,土木及水利工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,環境工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,航空機械工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,冷凍空調工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),飲料及菸草製造業,39,80885,66978,13907
2019,食品工程師,飲料及菸草製造業,85,55294,49910,5384
2019,化工工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,地質、採礦、鑽探、冶金工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,紡織工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,生物科學工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,光學工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,電機工程師,飲料及菸草製造業,58,95801,58695,37106
2019,電子工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,電信工程師,飲料及菸草製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),飲料及菸草製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,飲料及菸草製造業,— ,— ,— ,— 
2019,產品及服裝設計師(含工業設計),飲料及菸草製造業,— ,— ,— ,— 
2019,醫師,飲料及菸草製造業,— ,— ,— ,— 
2019,護理人員,飲料及菸草製造業,11,57441,46515,10926
2019,獸醫師,飲料及菸草製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),飲料及菸草製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),飲料及菸草製造業,51,78802,65584,13218
2019,營養師,飲料及菸草製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),飲料及菸草製造業,— ,— ,— ,— 
2019,風險控管人員,飲料及菸草製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,飲料及菸草製造業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),飲料及菸草製造業,… ,… ,… ,… 
2019,稽核人員,飲料及菸草製造業,… ,… ,… ,… 
2019,人力資源管理師,飲料及菸草製造業,40,68381,60692,7689
2019,廣告及行銷專業人員(含企劃),飲料及菸草製造業,284,54481,50260,4221
2019,公關專業人員,飲料及菸草製造業,15,71630,54165,17465
2019,資訊系統分析及設計師,飲料及菸草製造業,— ,— ,— ,— 
2019,軟體開發及程式設計師,飲料及菸草製造業,25,81280,63582,17698
2019,資料庫及網路專業人員,飲料及菸草製造業,14,74748,59192,15556
2019,律師及相關專業人員,飲料及菸草製造業,— ,— ,— ,— 
2019,專利工程師及公證人,飲料及菸草製造業,— ,— ,— ,— 
2019,社工、心理專業人員(含諮商人員),飲料及菸草製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,飲料及菸草製造業,— ,— ,— ,— 
2019,翻譯人員,飲料及菸草製造業,— ,— ,— ,— 
2019,技術員及助理專業人員,飲料及菸草製造業,2065,55329,44558,10771
2019,營建工程技術員(含建築、土木、景觀、測量、水利),飲料及菸草製造業,… ,… ,… ,… 
2019,電機技術員,飲料及菸草製造業,104,56974,51814,5160
2019,電子技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,航空機械技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,冷凍空調技術員,飲料及菸草製造業,91,56978,48217,8761
2019,機械技術員(含造船、輪機、鑄造),飲料及菸草製造業,79,68004,56618,11386
2019,食品技術員,飲料及菸草製造業,366,68306,38445,29861
2019,化工技術員,飲料及菸草製造業,19,73213,59885,13328
2019,品管技術員,飲料及菸草製造業,366,53602,44259,9343
2019,工管及生管技術員,飲料及菸草製造業,170,46828,41215,5613
2019,製圖員,飲料及菸草製造業,— ,— ,— ,— 
2019,地質、採礦、鑽探、冶金技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,環境工程技術員,飲料及菸草製造業,57,61281,55301,5980
2019,紡織技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,發電設備操作員,飲料及菸草製造業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,飲料及菸草製造業,68,53192,41021,12171
2019,化學加工設備中央控制員,飲料及菸草製造業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,飲料及菸草製造業,— ,— ,— ,— 
2019,金屬生產製程中央控制員,飲料及菸草製造業,— ,— ,— ,— 
2019,生命科學技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,飲料及菸草製造業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),飲料及菸草製造業,— ,— ,— ,— 
2019,航空駕駛員,飲料及菸草製造業,— ,— ,— ,— 
2019,醫療設備控制技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,醫學及病理檢驗人員,飲料及菸草製造業,— ,— ,— ,— 
2019,傳統醫學技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,物理、職能(復健)治療技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,勞安及衛生技術員,飲料及菸草製造業,60,47057,42246,4811
2019,其他醫療保健助理專業人員,飲料及菸草製造業,— ,— ,— ,— 
2019,會計人員,飲料及菸草製造業,228,66849,58767,8082
2019,統計及精算助理專業人員,飲料及菸草製造業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),飲料及菸草製造業,171,35210,34559,651
2019,採購員,飲料及菸草製造業,175,39749,37239,2510
2019,報關員(含報驗、船務人員),飲料及菸草製造業,… ,… ,… ,… 
2019,會議及活動規劃人員,飲料及菸草製造業,— ,— ,— ,— 
2019,不動產經紀人,飲料及菸草製造業,— ,— ,— ,— 
2019,拍賣員(不含電子購物、郵購),飲料及菸草製造業,— ,— ,— ,— 
2019,專業秘書,飲料及菸草製造業,43,45862,44799,1063
2019,法務人員,飲料及菸草製造業,13,53928,48287,5641
2019,運動、健身及休閒娛樂指導員,飲料及菸草製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,飲料及菸草製造業,37,45340,40089,5251
2019,電信技術員,飲料及菸草製造業,— ,— ,— ,— 
2019,事務支援人員,飲料及菸草製造業,2890,42150,35425,6725
2019,總務,飲料及菸草製造業,363,40596,38008,2588
2019,一般辦公室事務人員(含文書),飲料及菸草製造業,754,43207,34415,8792
2019,資料輸入人員,飲料及菸草製造業,10,59643,47594,12049
2019,收帳、收費人員(含帳款催收),飲料及菸草製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,飲料及菸草製造業,26,39797,35759,4038
2019,總機人員,飲料及菸草製造業,23,48796,43792,5004
2019,電話及網路客服人員,飲料及菸草製造業,— ,— ,— ,— 
2019,統計調查訪談人員,飲料及菸草製造業,… ,… ,… ,… 
2019,會計助理、簿記、出納,飲料及菸草製造業,498,30279,28973,1306
2019,統計、財務、證券及保險事務人員,飲料及菸草製造業,— ,— ,— ,— 
2019,存貨事務人員,飲料及菸草製造業,602,45375,34375,11000
2019,生產及物料規劃事務人員,飲料及菸草製造業,285,49952,39882,10070
2019,運輸事務人員(含稽查、調度、管理、航務),飲料及菸草製造業,151,44502,43064,1438
2019,人事事務人員,飲料及菸草製造業,156,42900,37893,5007
2019,服務及銷售工作人員,飲料及菸草製造業,679,55947,47803,8144
2019,導遊、領隊及解說員,飲料及菸草製造業,— ,— ,— ,— 
2019,廚師,飲料及菸草製造業,11,48051,48051,— 
2019,餐飲服務人員,飲料及菸草製造業,— ,— ,— ,— 
2019,宿舍舍監,飲料及菸草製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,按摩師,飲料及菸草製造業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),飲料及菸草製造業,185,52199,41946,10253
2019,展售說明人員,飲料及菸草製造業,145,62717,53389,9328
2019,電話及網路行銷人員,飲料及菸草製造業,17,26668,25424,1244
2019,兒童照顧人員(含保母),飲料及菸草製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,飲料及菸草製造業,321,56870,49833,7037
2019,技藝、機械設備操作及組裝人員,飲料及菸草製造業,8093,50154,40469,9685
2019,園藝及農牧業生產人員,飲料及菸草製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,飲料及菸草製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,飲料及菸草製造業,— ,— ,— ,— 
2019,營建木作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),飲料及菸草製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,飲料及菸草製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),飲料及菸草製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,飲料及菸草製造業,51,66626,53840,12786
2019,油漆、噴漆人員(含裱糊工),飲料及菸草製造業,— ,— ,— ,— 
2019,金屬砂模及砂心製造人員,飲料及菸草製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),飲料及菸草製造業,— ,— ,— ,— 
2019,板金人員,飲料及菸草製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,飲料及菸草製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),飲料及菸草製造業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),飲料及菸草製造業,— ,— ,— ,— 
2019,航空器維修人員,飲料及菸草製造業,— ,— ,— ,— 
2019,產業用機器維修人員,飲料及菸草製造業,80,63418,49945,13473
2019,精密儀器製造及修理人員,飲料及菸草製造業,— ,— ,— ,— 
2019,樂器製造及調音人員,飲料及菸草製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),飲料及菸草製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,飲料及菸草製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,飲料及菸草製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,印刷人員,飲料及菸草製造業,— ,— ,— ,— 
2019,裝訂及有關工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),飲料及菸草製造業,12,67278,61532,5746
2019,電力機械裝修人員,飲料及菸草製造業,192,59165,49117,10048
2019,電力線路裝修人員,飲料及菸草製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),飲料及菸草製造業,… ,… ,… ,… 
2019,電子設備裝修人員（不含資通訊設備）,飲料及菸草製造業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),飲料及菸草製造業,5369,51394,41635,9759
2019,食品、飲料試味及分級人員,飲料及菸草製造業,628,39722,33719,6003
2019,木材處理、家具木工及有關工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,飲料及菸草製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,製鞋及有關工作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,潛水人員,飲料及菸草製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,飲料及菸草製造業,— ,— ,— ,— 
2019,光學鏡片製作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,採礦及採石人員(含爆破人員),飲料及菸草製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,飲料及菸草製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),飲料及菸草製造業,— ,— ,— ,— 
2019,金屬表面處理人員(含電鍍),飲料及菸草製造業,— ,— ,— ,— 
2019,藥品及化粧品機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,印刷電路板製造工,飲料及菸草製造業,— ,— ,— ,— 
2019,人造纖維製造設備操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,原油處理工,飲料及菸草製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),飲料及菸草製造業,19,48035,42944,5091
2019,橡膠製品機械操作人員(含輪胎),飲料及菸草製造業,— ,— ,— ,— 
2019,電線、電纜製造工,飲料及菸草製造業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,紙製品機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),飲料及菸草製造業,— ,— ,— ,— 
2019,染整機械操作人員,飲料及菸草製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,飲料及菸草製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,飲料及菸草製造業,— ,— ,— ,— 
