年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專案管理師(含經營管理顧問),氣體燃料供應業,9,64110,63678,432
2019,稽核人員,氣體燃料供應業,6,68204,68204,— 
2019,人力資源管理師,氣體燃料供應業,13,75523,72864,2659
2019,廣告及行銷專業人員(含企劃),氣體燃料供應業,16,44778,44778,— 
2019,公關專業人員,氣體燃料供應業,16,66952,63078,3874
2019,資訊系統分析及設計師,氣體燃料供應業,16,72740,70060,2680
2019,軟體開發及程式設計師,氣體燃料供應業,25,71420,54503,16917
2019,資料庫及網路專業人員,氣體燃料供應業,8,75146,61839,13307
2019,技術員及助理專業人員,氣體燃料供應業,1688,60158,49293,10865
2019,營建工程技術員(含建築、土木、景觀、測量、水利),氣體燃料供應業,173,57295,44184,13111
2019,電機技術員,氣體燃料供應業,90,68473,58662,9811
2019,機械技術員(含造船、輪機、鑄造),氣體燃料供應業,143,56387,53815,2572
2019,化工技術員,氣體燃料供應業,… ,… ,… ,… 
2019,工管及生管技術員,氣體燃料供應業,92,44564,32837,11727
2019,製圖員,氣體燃料供應業,66,58926,44011,14915
2019,環境工程技術員,氣體燃料供應業,29,52127,47611,4516
2019,發電設備操作員,氣體燃料供應業,… ,… ,… ,… 
2019,焚化爐、水處理及氣(液)體設備操作員,氣體燃料供應業,595,60786,49377,11409
2019,石油及天然氣精煉設備操作員,氣體燃料供應業,204,77020,59529,17491
2019,勞安及衛生技術員,氣體燃料供應業,47,48421,45423,2998
2019,會計人員,氣體燃料供應業,43,67259,56487,10772
2019,工商業銷售代表(含業務員),氣體燃料供應業,83,50291,40944,9347
2019,採購員,氣體燃料供應業,47,47754,47025,729
2019,專業秘書,氣體燃料供應業,19,64940,52701,12239
2019,法務人員,氣體燃料供應業,7,76521,58773,17748
2019,資訊管理及維護技術員,氣體燃料供應業,41,55635,44273,11362
2019,事務支援人員,氣體燃料供應業,1162,41815,37190,4625
2019,總務,氣體燃料供應業,100,46643,42123,4520
2019,一般辦公室事務人員(含文書),氣體燃料供應業,319,41569,35687,5882
2019,資料輸入人員,氣體燃料供應業,57,42077,38130,3947
2019,收帳、收費人員(含帳款催收),氣體燃料供應業,193,44836,37688,7148
2019,接待員及服務台事務人員,氣體燃料供應業,65,41345,37006,4339
2019,總機人員,氣體燃料供應業,15,49195,48165,1030
2019,電話及網路客服人員,氣體燃料供應業,22,47290,43379,3911
2019,會計助理、簿記、出納,氣體燃料供應業,250,34325,32433,1892
2019,存貨事務人員,氣體燃料供應業,68,51869,46598,5271
2019,生產及物料規劃事務人員,氣體燃料供應業,18,51147,44019,7128
2019,運輸事務人員(含稽查、調度、管理、航務),氣體燃料供應業,— ,— ,— ,— 
2019,人事事務人員,氣體燃料供應業,55,38526,36732,1794
2019,服務及銷售工作人員,氣體燃料供應業,115,70377,54933,15444
2019,廚師,氣體燃料供應業,… ,… ,… ,… 
2019,展售說明人員,氣體燃料供應業,… ,… ,… ,… 
2019,消防人員,氣體燃料供應業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,氣體燃料供應業,42,39887,38537,1350
2019,技藝、機械設備操作及組裝人員,氣體燃料供應業,1178,42645,38646,3999
2019,混凝土鋪設人員,氣體燃料供應業,… ,… ,… ,… 
2019,管道裝設人員(含檢修),氣體燃料供應業,565,43850,38490,5360
2019,焊接及切割人員(含電焊工、氣焊工),氣體燃料供應業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,氣體燃料供應業,— ,— ,— ,— 
2019,產業用機器維修人員,氣體燃料供應業,96,49998,48962,1036
2019,建築物電力系統裝修人員(含水電工),氣體燃料供應業,— ,— ,— ,— 
2019,電力機械裝修人員,氣體燃料供應業,— ,— ,— ,— 
2019,電力線路裝修人員,氣體燃料供應業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,氣體燃料供應業,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),氣體燃料供應業,79,35255,33623,1632
2019,蒸汽引擎及鍋爐操作人員,氣體燃料供應業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,氣體燃料供應業,160,41434,36925,4509
2019,大客、貨車駕駛人員,氣體燃料供應業,224,40641,37982,2659
2019,推土、吊車、起重機等移運設備操作人員,氣體燃料供應業,7,38417,34107,4310
2019,基層技術工及勞力工,氣體燃料供應業,349,36562,36025,537
2019,清潔及家事工作人員(含建築清潔工),氣體燃料供應業,29,27524,27524,— 
2019,勞力工,氣體燃料供應業,141,29547,28335,1212
2019,抄表員及自動販賣機收款員,氣體燃料供應業,179,43552,43459,93
